"","id","submitdate","lastpage","startlanguage","q_","startdate","datestamp","dmAge","dmSex","dmLivingSit","dmLivingSitRoommate","dmLivingSitPpl","dmFinance_SQ001","sl_SQ001","sl_SQ002","sl_SQ003","sl_SQ006","sl_SQ004","sl_SQ005","sl_SQ007","kdAufbau","kdMaterialien","kdAktivitaeten_Mitarbeit","kdAktivitaeten_Vorbereitung","kdAktivitaeten_Referat","kdAktivitaeten_Nichts","kdPruefung_Klausur","kdPruefung_Hausarbeit","kdPruefung_Hausaufgaben","kdPruefung_other","kdRueckmeldung","kdRueckmeldezeit_SQ001","kdQualitaet_klarheit1","kdQualitaet_lernklima1","kdQualitaet_feed_deep1","kdQualitaet_feed_freq1","kdQualitaet_lernklima2","kdQualitaet_aktivierung1","kdQualitaet_feed_deep2","kdQualitaet_lernklima3","kdQualitaet_motivierung1","kdQualitaet_fragen1","kdQualitaet_klarheit2","kdQualitaet_feed_freq2","kdQualitaet_vielfalt1","kdQualitaet_aktivierung2","kdQualitaet_feed_deep3","kdQualitaet_motivierung2","kdQualitaet_feed_freq3","kdQualitaet_motivierung3","kdQualitaet_interaktion1","kdQualitaet_aktivierung3","kdQualitaet_vielfalt2","kdQualitaet_aktivierung4","kdQualitaet_fragen2","kdQualitaet_klarheit3","kdQualitaet_verteilung1","kdQualitaet_feed_deep4","kdQualitaet_motivierung4","kdQualitaet_verteilung2","kdQualitaet_vielfalt3","kdQualitaet_fragen3","kdQualitaet_interaktion2","kdQualitaet_verteilung3","kdQualitaet_interaktion3","kdQualitaetWahl_zeitpunkt","kdQualitaetWahl_inhalt","kdQualitaetWahl_methode","kdQualitaetAufwand_aufwand","kdQualitaetAufwand_menge","kdQualitaetAufwand_zeit","hsf1_VVW01","hsf1_VSL01","hsf1_KIZ01","hsf1_RAB01","hsf1_VUL01","hsf1_UA02","hsf1_MIW01","hsf1_MSW01","hsf1_TTL02","hsf1_PU02","hsf1_RRB03","hsf1_TTK01","hsf1_MPR03","hsf1_A02","hsf1_MLM01","hsf1_TTF01","hsf1_RFL01","hsf1_UVG02","hsf1_MWL02","hsf1_MNL02","hsf1_PMK01","hsf1_PU03","hsf1_RNE01","hsf1_ZSP03","hsf2_VSL02","hsf2_TTK02","hsf2_TTL03","hsf2_RFL02","hsf2_MSW02","hsf2_VUL02","hsf2_MIW02","hsf2_MNL03","hsf2_KIZ02","hsf2_TUT02","hsf2_RKP03","hsf2_VVW02","hsf2_VKL03","hsf2_ZSME01","hsf2_RAB02","hsf2_RV03","hsf2_MWL03","hsf2_RZM03","hsf2_UVG03","hsf2_RNE02","hsf2_MLM02","hsf2_PMK02","hsf2_MKL01","hsf2_UEW02","hsf3_VVW03","hsf3_VSL03","hsf3_MSW03","hsf3_ZSME02","hsf3_RKP02","hsf3_RFL03","hsf3_MPR01","hsf3_RZM02","hsf3_TUT03","hsf3_A03","hsf3_MKL02","hsf3_TTK03","hsf3_UEL03","hsf3_VKL02","hsf3_RV02","hsf3_MLM03","hsf3_TTF02","hsf3_KIZ03","hsf3_UEW03","hsf3_MIW03","hsf3_RRB02","hsf3_PMK03","hsf3_ZSP01","hsf3_UEL02","hsf4_VKL01","hsf4_RKP01","hsf4_TTL01","hsf4_RAB03","hsf4_UA01","hsf4_MNL01","hsf4_MPR02","hsf4_VUL03","hsf4_UVG01","hsf4_MWL01","hsf4_RNE03","hsf4_RZM01","hsf4_ZSME03","hsf4_TTF03","hsf4_MKL03","hsf4_A01","hsf4_RRB01","hsf4_UEL01","hsf4_RV01","hsf4_TUT01","hsf4_UA03","hsf4_UEW01","hsf4_PU01","hsf4_ZSP02","hsf4Study","gh_SQ001","gh_SQ002","gh_SQ003","gh_SQ004","gh_SQ005","gh_SQ006","gh_SQ007","gh_SQ008","gh_SQ009","gh_SQ010","gh_SQ011","location","kd_klarheit","kd_motivierung","kd_aktivierung","kd_lernklima","kd_interaktion","kd_feedbacktiefe","kd_feedbackfrequenz","kd_vielfalt","kd_fragen","kd_aufwand","kd_verteilung","kd_wahl","regulationserfolg","pcog_vorwissen","pcog_komplex","pcog_schwierig","pcog_extraneous","pmet_anforderungen","pmet_zielmangel","pmet_zielqualitaet","pmet_vorgehenmangel","pmet_vorgehenunklar","pmet_vorgehenqualitaet","pmet_anpassung","pmet_flexibilitaet","pmet_zeitnutzung","pmet_monitoring","pmet_evaluation","pmot_utility","pmot_attainment","pmot_intrinsic","pmot_cost","pmot_vorgehensweise","pmot_selbstwirksam","pmot_prokrastination","pmot_emotionen","pres_umfeld","pres_ablenkung","pres_zeitmangel","pres_koerper","pres_material","prest_voraussetzungen","prest_dysfunktional","prest_leistung","prest_kenntnisse","gewissenhaftigkeit","Regelmaessig","kdAufbau_interaktiv","kdAufbau_synchron","P_Verständnis","P_Metakognition","P_Motivation","P_Ressourcen_Selbst","P_Ressourcen_Kurs","P_Ressouren_Technik","Probleme_gesamt","suboptimal_study","gh_ordnungsliebe","gh_fleiss","gh_verlaesslichkeit"
"41",35,"2021-02-10 10:36:34",13,"de",1596485965,"2021-02-10 10:22:12","2021-02-10 10:36:34",25,"male","WohnheimZimmer",2,5,1,1,1,2,6,1,2,1,"interaktiv-synchron",1,1,0,0,0,0,0,0,"nicht bewertet",1,6,5,6,6,4,6,6,4,6,6,6,6,6,6,6,6,6,4,6,6,5,6,6,6,5,1,4,5,1,6,6,6,6,6,3,3,6,2,5,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"A2",3,5,4,5,5,3,4,5,3,4,5,"Augsburg",5.33333333333333,5.75,5.75,6,6,5,4.66666666666667,6,6,3.66666666666667,6,4,6,1,1,1.33333333333333,1,1,1,1.33333333333333,1.66666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.33333333333333,1.66666666666667,1.33333333333333,1,1,1.33333333333333,1,1,4.11111111111111,0.333333333333333,1,1,1.08333333333333,0.923076923076923,1,1.22222222222222,1,1.08333333333333,1.08715699505173,1.5,3,4.66666666666667,4.66666666666667
"42",5,"2021-01-11 10:35:23",14,"de",2058981839,"2021-01-11 10:07:04","2021-01-11 10:35:23",22,"female","PartnerKind",1,2,3,1,1,3,1,1,2,1,"Materialbasiert-asynchron",1,0,0,0,1,1,0,0,"",2,6,6,6,6,1,6,5,1,6,6,6,6,6,1,6,1,6,1,6,1,6,1,6,1,6,1,1,6,1,6,6,1,4,1,6,1,1,3,3,4,1,2,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,3,1,1,"A2",3,4,4,5,4,3,4,5,4,4,4,"Duisburg",6,6,5.75,6,1,2.25,2.66666666666667,2.66666666666667,4.33333333333333,3.33333333333333,4,2.66666666666667,4.66666666666667,1.33333333333333,1.33333333333333,1.66666666666667,1,1,1,1.33333333333333,1,1,1,1,1,1.33333333333333,1.33333333333333,2.66666666666667,1,1,1.33333333333333,1,1,1.33333333333333,1,2,1.33333333333333,2.66666666666667,1,1.66666666666667,1,1,1,1,1,4,0.333333333333333,0,0,1.41666666666667,1.05128205128205,1.08333333333333,1.61111111111111,1,1,1.24988753936122,1.75,3.33333333333333,4.33333333333333,4.33333333333333
"43",140,"2021-02-18 15:53:03",13,"de",326054333,"2021-02-18 15:22:19","2021-02-18 15:53:03",20,"female","Elternhaus",1,5,2,5,1,5,4,3,5,3,"vortragsbasiert-synchron",1,0,0,0,1,0,0,0,"Portfolio Prüfung",99,NA,2,2,2,1,1,3,1,2,1,1,2,2,1,1,1,3,1,1,1,2,1,1,3,3,2,1,2,1,1,2,1,3,2,6,1,3,4,1,3,2,2,3,5,2,2,4,3,1,3,4,2,5,1,3,1,3,2,5,5,2,3,5,1,1,2,1,2,4,1,4,3,3,1,2,2,3,1,4,2,2,3,2,5,2,3,1,4,1,2,3,3,4,1,5,1,1,5,2,2,2,2,1,3,2,3,5,5,5,5,1,2,2,5,2,5,2,5,5,3,3,5,5,5,5,1,2,3,5,4,2,1,2,5,2,3,"A2",3,2,3,1,2,5,3,5,3,4,4,"Augsburg",2.33333333333333,1.75,1.75,1.66666666666667,1.33333333333333,1.25,1.33333333333333,1,2,2.66666666666667,3,3.33333333333333,4,1.66666666666667,2.33333333333333,1.66666666666667,2,2,1.66666666666667,3,3.33333333333333,2.33333333333333,2.66666666666667,3,1.66666666666667,3,2.66666666666667,4.66666666666667,4.33333333333333,4,4.33333333333333,1.66666666666667,2.66666666666667,3.33333333333333,5,5,4.66666666666667,4.66666666666667,3,3.66666666666667,2,1,1.33333333333333,1.33333333333333,2,3,0.333333333333333,0,1,2.25,2.53846153846154,3.58333333333333,3.94444444444444,2,1.41666666666667,2.82630454340981,3.5,3.66666666666667,2,3.33333333333333
"44",123,"2021-02-14 15:26:58",13,"de",760915880,"2021-02-14 14:47:46","2021-02-14 15:26:58",20,"female","WohnheimZimmer",2,1,3,1,2,3,6,2,1,1,"Materialbasiert-asynchron",1,1,0,0,1,1,0,0,"",99,NA,6,5,5,2,6,5,2,5,5,5,5,5,5,5,5,6,5,6,6,5,3,5,5,5,2,3,6,1,5,5,5,6,6,3,3,3,5,5,5,1,2,2,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,5,2,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,"A2",5,5,1,5,5,4,3,5,5,5,5,"Augsburg",5.33333333333333,5.75,5,5.33333333333333,5.66666666666667,3.75,4,4.33333333333333,5,5,6,3,2,1,1.66666666666667,1.66666666666667,1.33333333333333,1,1,1.33333333333333,1,1.33333333333333,2,1,1.33333333333333,1.33333333333333,1.33333333333333,1,1,1,1,1,1,1.66666666666667,1,1.33333333333333,1,2,3.66666666666667,1.33333333333333,1,1,1,1,1,4.22222222222222,0.333333333333333,0,0,1.5,1.05128205128205,1,1.72222222222222,1.11111111111111,1,1.28205128205128,1.75,4.66666666666667,4.33333333333333,3.66666666666667
"45",8,"2021-02-09 21:52:57",13,"de",41728401,"2021-02-09 21:26:23","2021-02-09 21:52:57",20,"female","WG",2,3,1,2,2,5,6,5,2,1,"interaktiv-asynchron",0,0,1,0,0,1,0,0,"",99,NA,6,6,5,6,6,4,3,6,5,6,6,6,6,5,5,6,6,4,1,4,1,3,4,5,2,6,6,6,5,5,2,5,2,5,5,5,5,5,5,1,2,5,5,1,1,2,4,1,4,5,1,2,2,2,1,1,2,1,1,5,3,5,1,3,1,1,1,2,1,1,1,4,1,3,1,2,4,5,3,2,5,2,3,4,3,1,5,1,1,2,4,5,1,5,3,1,4,5,1,4,1,3,2,1,1,3,1,4,4,4,4,4,4,1,5,1,1,5,2,4,1,5,5,5,1,1,4,4,3,3,1,1,4,3,4,"A2",3,1,3,1,1,4,2,5,5,3,2,"Augsburg",5.66666666666667,5.25,4,6,1.66666666666667,4.75,6,4,5,5,5,5,1.66666666666667,1,2.33333333333333,2,1.33333333333333,1,3,4.33333333333333,4,2.66666666666667,3.33333333333333,3.33333333333333,3,3.33333333333333,3.66666666666667,4,1,1.33333333333333,1.33333333333333,2.33333333333333,2.66666666666667,2.66666666666667,4,4.33333333333333,4.33333333333333,5,4.33333333333333,4,1,1,1,1,1,2.77777777777778,0.333333333333333,1,0,2,2.97435897435897,1.5,4.11111111111111,1.11111111111111,1,2.56219073324336,2.5,4,1.33333333333333,3
"46",141,"2021-02-18 17:42:26",13,"de",1497744247,"2021-02-18 17:19:24","2021-02-18 17:42:26",20,"female","Elternhaus",2,5,1,1,1,6,5,3,4,4,"vortragsbasiert-synchron",1,0,0,0,1,1,0,0,"",1,5,6,6,6,5,5,5,3,6,2,6,6,6,3,2,2,6,2,5,2,1,1,1,4,6,3,5,6,2,2,6,1,5,3,6,6,6,5,2,5,4,3,2,4,1,1,1,3,4,2,2,3,3,1,1,1,1,1,1,1,2,3,2,1,4,4,2,1,1,1,1,1,4,3,1,4,1,1,4,4,1,2,1,1,1,1,1,3,4,1,4,1,3,2,2,2,2,1,1,4,3,1,1,1,2,2,4,1,1,1,1,1,4,3,3,4,2,1,4,1,1,1,3,3,1,3,1,1,1,1,2,3,1,3,1,1,"A2",5,4,4,4,4,5,5,5,5,4,3,"Augsburg",6,4.75,2.25,5.66666666666667,2,4,4.33333333333333,2,5.33333333333333,4,5,6,5.33333333333333,4,2,2.66666666666667,1,1.33333333333333,1,1,1.33333333333333,1,2,1,2.33333333333333,2.66666666666667,1.66666666666667,3.33333333333333,1,1,1,1,1,2.66666666666667,3,2,1.33333333333333,4,2.33333333333333,2.33333333333333,1.33333333333333,2.66666666666667,2,3,3.66666666666667,4.55555555555555,0.333333333333333,0,1,2.83333333333333,1.56410256410256,1,2.16666666666667,1.22222222222222,2.83333333333333,1.98121907332434,3.75,5,4.33333333333333,4.33333333333333
"47",78,"2021-01-19 10:40:38",14,"de",285309658,"2021-01-19 10:05:33","2021-01-19 10:40:37",19,"female","Elternhaus",2,4,2,3,4,4,5,2,3,3,"interaktiv-asynchron",1,0,1,0,0,1,0,1,"",99,NA,3,5,5,2,4,5,3,5,3,5,3,5,3,3,2,4,3,4,2,2,2,4,4,3,4,2,3,2,4,4,4,2,4,4,3,4,5,5,5,2,3,1,3,2,4,2,4,2,4,2,1,3,3,3,1,1,4,2,1,1,3,3,4,4,1,2,1,4,3,2,2,4,1,1,4,4,1,3,3,1,4,4,1,2,2,1,2,4,4,4,2,2,1,2,4,1,4,3,2,4,4,3,1,2,3,1,1,2,2,2,2,4,4,1,4,4,2,4,4,4,1,3,3,4,1,2,4,1,2,3,1,3,1,3,3,"A2",3,4,4,3,3,4,3,4,5,4,5,"Duisburg",3,3.5,3.5,4.66666666666667,3.33333333333333,3,3.33333333333333,3,4.33333333333333,5,2,3.66666666666667,3,3.33333333333333,4,3.66666666666667,3,3.66666666666667,3,2.33333333333333,1.66666666666667,4,3.33333333333333,3.66666666666667,3,2.66666666666667,2.66666666666667,1.33333333333333,1.66666666666667,1.33333333333333,1.66666666666667,2,2,4,3,2.33333333333333,1.66666666666667,3.33333333333333,3.66666666666667,2.33333333333333,1,1,1.33333333333333,1.66666666666667,1.33333333333333,3.66666666666667,1,1,0,3.75,2.35897435897436,1.66666666666667,2.55555555555556,2.55555555555556,1.33333333333333,2.49701979307242,3.5,4,3.33333333333333,3.66666666666667
"48",62,"2021-01-15 10:43:51",14,"de",1809179677,"2021-01-15 10:05:27","2021-01-15 10:43:51",24,"female","Elternhaus",2,3,3,2,4,2,2,6,3,4,"vortragsbasiert-synchron",1,0,0,0,1,1,0,0,"",99,NA,3,3,5,3,3,4,2,3,3,4,2,6,2,2,3,4,2,1,2,2,2,2,1,5,2,2,1,2,5,3,1,2,2,4,1,2,6,6,6,5,4,4,5,2,1,4,4,5,3,4,5,5,4,4,3,2,4,4,5,3,4,5,2,5,4,4,3,4,4,4,3,5,5,4,5,5,5,5,3,4,4,4,5,4,3,2,4,4,4,5,3,4,4,5,5,4,4,5,4,3,4,3,4,4,4,5,5,2,4,4,5,5,5,4,3,5,4,5,4,4,4,5,5,5,5,5,4,2,3,4,3,4,3,4,3,"A2",4,3,3,2,3,4,4,4,4,3,2,"Duisburg",3.33333333333333,2.25,2.5,3,1.66666666666667,3,3.66666666666667,3,2.66666666666667,6,2,2.33333333333333,4.33333333333333,4.66666666666667,4.66666666666667,4.33333333333333,3.33333333333333,3.33333333333333,3,4.33333333333333,3.33333333333333,4,3.66666666666667,4,3.33333333333333,4.33333333333333,3.66666666666667,4,4,4,4.33333333333333,4,4,4.33333333333333,5,5,2.66666666666667,4.33333333333333,4.66666666666667,4.33333333333333,3,4,4,4.33333333333333,4.33333333333333,3.44444444444444,0.333333333333333,0,1,4.5,3.28205128205128,4.08333333333333,4.16666666666667,3.22222222222222,4.16666666666667,3.99353351327036,3.25,4,3,3.33333333333333
"49",11,"2021-02-09 22:41:34",13,"de",775701157,"2021-02-09 21:52:34","2021-02-09 22:41:34",20,"female","WohnheimZimmer",2,1,2,2,4,3,6,3,2,4,"interaktiv-asynchron",0,1,1,0,0,1,0,0,"",99,NA,5,2,5,4,4,4,4,5,5,5,5,5,5,4,3,5,5,5,5,5,4,5,5,5,2,5,5,2,4,2,2,5,3,3,3,3,4,5,4,2,3,3,4,1,1,1,3,1,2,2,1,2,5,4,1,3,4,1,1,2,3,4,2,4,4,4,2,3,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,3,1,3,2,3,2,3,3,3,3,3,2,1,3,2,1,3,3,2,2,1,3,2,1,2,2,2,2,2,3,1,4,2,2,3,2,2,1,3,2,2,1,1,2,2,2,1,1,2,3,2,2,"A2",3,4,3,2,4,4,3,4,4,2,3,"Augsburg",5,5,4.5,3.66666666666667,3.33333333333333,4.25,4.66666666666667,4.33333333333333,4,4.33333333333333,5,3,3.33333333333333,2.33333333333333,2.33333333333333,3,1.66666666666667,1.66666666666667,2,2.33333333333333,1.66666666666667,2.66666666666667,2.33333333333333,3.33333333333333,1.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,1.33333333333333,1.33333333333333,1,2,3,3,2.66666666666667,3,2,3.66666666666667,2,2.66666666666667,2.66666666666667,1,1,2,2,3.44444444444444,0.333333333333333,1,0,2.66666666666667,2,1.41666666666667,2.72222222222222,2,1.5,2.18347953216374,3.25,3.66666666666667,3,3.66666666666667
"50",66,"2021-01-15 13:45:01",14,"de",1665608911,"2021-01-15 13:09:41","2021-01-15 13:45:01",25,"female","PartnerKind",1,2,1,1,3,4,6,2,4,1,"Materialbasiert-asynchron",1,0,0,0,1,1,0,0,"Take Home Exam",99,NA,4,2,5,1,5,6,2,5,4,5,5,5,1,4,1,4,1,5,1,4,1,5,3,5,2,1,4,4,2,5,2,5,4,5,5,5,5,4,4,2,2,3,3,1,1,1,3,2,2,3,1,3,2,2,1,2,3,1,1,3,3,4,2,3,1,1,1,3,2,1,1,4,1,1,2,2,3,3,2,1,2,4,4,4,3,1,4,1,1,3,4,3,1,3,1,1,1,1,1,4,2,4,3,1,4,2,1,3,4,3,3,1,3,1,3,1,1,4,1,4,1,4,1,5,1,1,4,2,4,4,1,2,3,2,3,"A2",2,3,3,2,4,4,2,4,3,2,4,"Duisburg",4.66666666666667,4.25,4.75,4,2.33333333333333,2.25,2.33333333333333,1.33333333333333,4.33333333333333,4.33333333333333,5,5,2,1.66666666666667,1.66666666666667,2,1.33333333333333,1.33333333333333,2.66666666666667,4,3.33333333333333,3.66666666666667,2.33333333333333,2.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667,3,1,1,1,1,3,3,3.33333333333333,4,2.66666666666667,3,1.33333333333333,2.33333333333333,1.33333333333333,1,1,1.33333333333333,1,3,0.333333333333333,0,0,2.08333333333333,2.71794871794872,1,2.72222222222222,1.33333333333333,1.08333333333333,2.19140800719748,3,3,2.33333333333333,3.66666666666667
"51",65,"2021-02-10 17:49:48",13,"de",625755147,"2021-02-10 16:56:54","2021-02-10 17:49:48",19,"female","Elternhaus",2,4,3,1,3,2,1,5,2,6,"Materialbasiert-asynchron",0,0,1,0,0,0,0,0,"Online Kurzprüfung",99,NA,2,3,2,1,2,4,1,2,3,4,4,1,4,3,1,1,1,3,6,2,2,2,4,3,3,1,1,2,2,1,1,3,3,6,5,2,6,5,6,5,4,5,2,2,4,1,4,1,4,1,2,5,4,5,4,4,5,1,2,1,4,5,5,4,3,1,1,5,3,2,3,4,1,1,5,3,4,1,1,1,1,5,5,3,4,1,5,4,4,5,5,3,5,5,3,1,2,4,1,2,3,5,4,5,3,2,1,1,2,2,2,3,1,1,1,5,3,5,5,5,1,4,4,4,2,2,1,1,3,3,1,5,3,5,5,"A2",5,5,4,3,5,5,4,5,4,4,5,"Augsburg",3,2,2.75,2.33333333333333,3.33333333333333,1.25,1,2.66666666666667,3,5.66666666666667,3,4.33333333333333,1.33333333333333,4.66666666666667,3,4,3.33333333333333,4.66666666666667,4,4.33333333333333,2.33333333333333,5,4.33333333333333,2.33333333333333,3,4,2.33333333333333,3.33333333333333,2.66666666666667,1,1.33333333333333,2.33333333333333,4,4.66666666666667,5,4.66666666666667,1,1.33333333333333,2.66666666666667,1.66666666666667,3.33333333333333,1,3.66666666666667,1,2,4.44444444444445,0.333333333333333,0,0,4.08333333333333,3.07692307692308,1.83333333333333,2.55555555555556,3.77777777777778,1.91666666666667,3.03272604588394,3.25,4.66666666666667,4,4.66666666666667
"52",105,"2021-02-13 00:46:07",13,"de",1376458554,"2021-02-12 23:54:49","2021-02-13 00:46:06",20,"female","Elternhaus",1,5,3,1,1,6,6,2,6,3,"interaktiv-synchron",1,0,1,0,0,1,0,0,"",1,6,6,6,6,2,3,5,2,6,4,5,2,6,5,5,4,5,3,3,4,5,2,4,5,3,2,3,2,2,3,6,5,5,5,6,6,4,5,5,5,1,2,3,5,5,1,4,2,1,1,3,1,5,4,4,1,1,1,1,3,4,4,1,1,1,1,1,1,1,5,1,1,3,1,3,3,4,2,5,3,1,1,2,1,4,1,3,4,1,1,2,4,2,1,3,1,1,1,3,4,3,2,2,1,1,1,1,3,3,4,3,5,1,3,1,3,1,2,1,4,3,3,1,5,3,1,2,1,1,3,4,1,1,4,1,3,"A2",3,1,4,1,4,4,2,5,4,3,2,"Augsburg",3.66666666666667,3.5,4.75,5,4.66666666666667,3.75,3.66666666666667,3.33333333333333,5.33333333333333,5,5,5.33333333333333,2.33333333333333,1.66666666666667,2.33333333333333,1.33333333333333,4.66666666666667,1,2.33333333333333,3,3,2,2,2,3,2.33333333333333,3.66666666666667,3,2,1.66666666666667,2.66666666666667,2.66666666666667,3,1.66666666666667,3,1,2.33333333333333,4.33333333333333,2.33333333333333,2.66666666666667,1,1,1,1,2,3.11111111111111,0.666666666666667,1,1,1.75,2.25641025641026,2.25,2.61111111111111,2.22222222222222,1.25,2.23701079622132,4,3.66666666666667,1.33333333333333,4.33333333333333
"53",106,"2021-02-03 14:45:16",14,"de",1910860982,"2021-02-03 14:03:38","2021-02-03 14:45:16",18,"divers","Elternhaus",2,2,3,1,2,1,6,1,2,1,"interaktiv-synchron",1,1,0,0,0,1,0,0,"",1,6,6,6,6,2,2,5,1,6,6,6,5,2,1,4,1,4,1,4,2,3,1,3,6,5,1,1,6,1,1,6,4,6,6,4,1,6,3,2,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,4,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,4,1,1,1,1,1,1,2,1,1,"A2",4,4,3,5,5,4,5,5,5,4,4,"Duisburg",5.33333333333333,5,3.75,4.66666666666667,4,2.25,1.66666666666667,1,6,3,6,3.66666666666667,4.66666666666667,1,1,1.33333333333333,1.66666666666667,1,1,1.33333333333333,1.33333333333333,1,1,1,1,1,1,2.66666666666667,2.66666666666667,1.33333333333333,1.33333333333333,2.66666666666667,1.66666666666667,1,1,2.66666666666667,1,1,1,1,1,1,1,1,1,4.44444444444444,0.333333333333333,1,1,1.08333333333333,1.02564102564103,2,1.38888888888889,1.22222222222222,1,1.29965137201979,1.5,4.33333333333333,4.66666666666667,4.33333333333333
"54",144,"2021-02-20 14:10:20",13,"de",1210614178,"2021-02-20 13:46:05","2021-02-20 14:10:20",20,"female","WG",2,6,2,5,6,5,5,2,6,6,"Materialbasiert-asynchron",1,0,0,0,1,1,0,0,"",2,4,4,4,2,3,5,5,3,5,5,2,5,2,5,4,2,3,2,5,3,5,3,3,2,5,3,2,5,5,5,2,3,5,2,2,2,2,4,4,3,1,2,1,4,3,2,3,4,4,4,5,2,5,1,4,2,4,2,2,4,5,4,5,5,2,1,2,2,5,3,2,2,5,3,2,3,3,4,5,2,2,4,4,5,3,5,2,5,2,1,3,5,5,2,5,4,2,5,4,1,5,2,3,2,4,5,5,3,5,5,5,5,2,5,3,5,4,2,5,2,5,2,5,4,5,2,5,5,5,4,4,2,3,5,2,5,"A2",2,2,2,1,3,2,2,5,2,1,2,"Augsburg",4.66666666666667,4.5,4.25,4.66666666666667,2.66666666666667,2.25,2.33333333333333,4.33333333333333,2,3.66666666666667,5,2,1,2,2.33333333333333,1.66666666666667,2.66666666666667,3,5,4.66666666666667,5,3.66666666666667,3.33333333333333,3.66666666666667,3,3.66666666666667,4.66666666666667,5,2.66666666666667,2,2.66666666666667,3.66666666666667,3,4,5,5,5,4.66666666666667,4,4,2.66666666666667,2.33333333333333,2.66666666666667,3,1.33333333333333,2.33333333333333,0.333333333333333,0,0,2.5,3.58974358974359,2.75,4.27777777777778,2.77777777777778,2.33333333333333,3.4007534862798,5.75,2,1.66666666666667,3.33333333333333
"55",19,"2021-02-09 23:09:53",13,"de",494436851,"2021-02-09 22:49:09","2021-02-09 23:09:53",19,"female","Elternhaus",2,4,2,1,1,5,1,2,1,1,"vortragsbasiert-synchron",1,1,1,0,0,1,0,1,"",99,NA,6,6,6,3,5,5,2,6,3,5,6,6,6,3,2,5,1,5,3,5,1,3,6,6,2,3,4,5,6,6,3,6,2,2,5,3,3,4,4,2,1,2,4,1,1,1,2,1,1,3,1,3,4,4,1,2,2,1,1,2,1,2,2,1,1,1,1,3,1,1,1,3,1,1,1,2,1,4,2,1,2,2,1,1,1,1,3,2,1,2,1,1,1,4,3,1,3,1,1,3,1,1,1,1,4,1,1,1,1,3,3,1,3,1,5,2,1,5,1,1,1,3,5,3,1,1,1,1,3,3,1,1,1,2,2,"A2",4,2,3,1,2,5,3,4,4,3,4,"Augsburg",6,4.25,4,5.66666666666667,2.66666666666667,3.25,3.33333333333333,4.33333333333333,5.66666666666667,3.66666666666667,6,3.33333333333333,3.66666666666667,1.66666666666667,1.33333333333333,1,1,1.33333333333333,2.33333333333333,1.66666666666667,1.33333333333333,1.66666666666667,1.33333333333333,2.66666666666667,2,3,3,1.66666666666667,1,1,1,1,2,2.33333333333333,4,2,1.66666666666667,4.33333333333333,3.33333333333333,1.66666666666667,1.33333333333333,1,1,1,1,3.11111111111111,1,0,1,1.58333333333333,1.8974358974359,1,2.5,1.22222222222222,1,1.75972784525416,2,4.33333333333333,2,3
